Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,27,0,1,0,0,0,0,0,0,1,2,16,0,1 ,0 
0 ,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,29,0,0,0,0,0,0,0,0,0,2,9,0,1 ,0 
0 ,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,2,0,0,0,0,0,0,3,0,12,0,1 ,0 
0 ,0,4,0,0,33,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,46,5,124,0,4,0,16,0,0,0,0,16,6,339,0,1 ,0 
0 ,0,5,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,33,0,0,0,0,0,0,0,0,2,0,6,0,1 ,0 
0 ,0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,2,21,0,0,0,0,0,0,0,0,0,1,22,0,1 ,0 
0 ,0,8,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15,0,1,0,1,0,0,0,0,0,1,15,0,1 ,0 
0 ,0,7,0,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,23,1,45,0,2,0,4,0,0,0,0,4,2,52,0,1 ,0 
0 ,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,1,0,0,0,0,0,0,2,1,8,0,1 ,0 
0 ,0,3,0,0,12,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,48,5,86,0,3,0,9,0,0,0,0,8,2,128,0,1 ,0 
