Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,4,0,0,8736,0,0,0,754,0,0,0,0,0,0,0,4,0,0,0,0,900,178,1997,0,110,0,0,0,0,0,0,0,416,15888,0,1 ,0 
0 ,0,5,0,0,9231,0,0,0,879,0,0,0,0,0,0,0,4,0,0,0,0,926,180,2142,0,126,0,0,0,0,0,0,0,388,16634,0,1 ,0 
0 ,0,8,0,0,9017,0,0,0,913,0,0,0,0,0,0,0,5,0,0,0,0,960,188,2206,0,115,0,0,0,0,0,0,0,381,16449,0,1 ,0 
0 ,0,5,0,0,9201,0,0,0,765,0,0,0,0,0,0,0,4,0,0,0,0,808,158,1874,0,106,0,0,0,0,0,0,0,361,16159,0,1 ,0 
0 ,0,3,0,0,8895,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,785,166,1808,0,98,0,0,0,0,0,0,0,359,16253,0,1 ,0 
0 ,0,2,0,0,9004,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,977,179,2280,0,121,0,0,0,0,0,0,0,407,16322,0,1 ,0 
0 ,0,2,0,0,9207,0,0,0,828,0,0,0,0,0,0,0,3,0,0,0,0,989,183,2142,0,124,0,0,0,0,0,0,0,389,16271,0,1 ,0 
0 ,0,4,0,0,9256,0,0,0,865,0,0,0,0,0,0,0,5,0,0,0,0,954,174,2134,0,113,0,0,0,0,0,0,0,378,16421,0,1 ,0 
0 ,0,3,0,0,9313,0,0,0,696,0,0,0,0,0,0,0,3,0,0,0,0,755,157,1727,0,100,0,0,0,0,0,0,0,343,16414,0,1 ,0 
0 ,0,6,0,0,8960,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,932,176,2108,0,120,0,0,0,0,0,0,0,392,16194,0,1 ,0 
0 ,0,4,0,0,9106,0,0,0,892,0,0,0,0,0,0,0,2,0,0,0,0,985,183,2226,0,121,0,0,0,0,0,0,0,407,16135,0,1 ,0 
0 ,0,7,0,0,9213,0,0,0,783,0,0,0,0,0,0,0,3,0,0,0,0,834,153,1920,0,115,0,0,0,0,0,0,0,384,16472,0,1 ,0 
0 ,0,4,0,0,9011,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,1014,180,2299,0,116,0,0,0,0,0,0,0,425,16196,0,1 ,0 
0 ,0,3,0,0,9123,0,0,0,771,0,0,0,0,0,0,0,1,0,0,0,0,803,157,1863,0,93,0,0,0,0,0,0,0,351,16052,0,1 ,0 
0 ,0,8,0,0,9229,0,0,0,843,0,0,0,0,0,0,0,3,0,0,0,0,886,174,2050,0,121,0,0,0,0,0,0,0,355,16354,0,1 ,0 
0 ,0,8,0,0,8817,0,0,0,796,0,0,0,0,0,0,0,8,0,0,0,0,855,166,1972,0,120,0,0,0,0,0,0,0,403,16121,0,1 ,0 
0 ,0,2,0,0,9089,0,0,0,823,0,0,0,0,0,0,0,2,0,0,0,0,891,166,2039,0,104,0,0,0,0,0,0,0,380,16175,0,1 ,0 
0 ,0,6,0,0,9054,0,0,0,938,0,0,0,0,0,0,0,3,0,0,0,0,1032,191,2347,0,121,0,0,0,0,0,0,0,418,16419,0,1 ,0 
0 ,0,5,0,0,9212,0,0,0,817,0,0,0,0,0,0,0,4,0,0,0,0,893,170,2033,0,111,0,0,0,0,0,0,0,377,16255,0,1 ,0 
0 ,0,12,0,0,8823,0,0,0,759,0,0,0,0,0,0,0,6,0,0,0,0,834,158,1887,0,107,0,0,0,0,0,0,0,366,16108,0,1 ,0 
0 ,0,0,0,0,9015,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,759,145,1754,0,89,0,0,0,0,0,0,0,372,15935,0,1 ,0 
0 ,0,1,0,0,8859,0,0,0,792,0,0,0,0,0,0,0,4,0,0,0,0,933,182,2081,0,117,0,0,0,0,0,0,0,439,16562,0,1 ,0 
0 ,0,7,0,0,8829,0,0,0,798,0,0,0,0,0,0,0,4,0,0,0,0,862,172,1980,0,104,0,0,0,0,0,0,0,385,16100,0,1 ,0 
0 ,0,6,0,0,9081,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,1023,209,2370,0,126,0,0,0,0,0,0,0,444,16657,0,1 ,0 
0 ,0,3,0,0,9004,0,0,0,945,0,0,0,0,0,0,0,2,0,0,0,0,991,204,2295,0,127,0,0,0,0,0,0,0,413,16259,0,1 ,0 
0 ,0,4,0,0,8989,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,991,184,2221,0,134,0,0,0,0,0,0,0,414,16239,0,1 ,0 
0 ,0,4,0,0,9098,0,0,0,944,0,0,0,0,0,0,0,2,0,0,0,0,1023,175,2296,0,125,0,0,0,0,0,0,0,396,16075,0,1 ,0 
0 ,0,7,0,0,9184,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,856,181,2016,0,108,0,0,0,0,0,0,0,409,16348,0,1 ,0 
0 ,0,6,0,0,9011,0,0,0,856,0,0,0,0,0,0,0,7,0,0,0,0,965,182,2165,0,124,0,0,0,0,0,0,0,427,15839,0,1 ,0 
0 ,0,4,0,0,9168,0,0,0,783,0,0,0,0,0,0,0,3,0,0,0,0,867,165,1979,0,102,0,0,0,0,0,0,0,364,14289,0,1 ,0 
0 ,0,4,0,0,9184,0,0,0,802,0,0,0,0,0,0,0,2,0,0,0,0,935,182,2060,0,92,0,0,0,0,0,0,0,402,15805,0,1 ,0 
0 ,0,2,0,0,9109,0,0,0,810,0,0,0,0,0,0,0,4,0,0,0,0,926,175,2081,0,103,0,0,0,0,0,0,0,412,15731,0,1 ,0 
0 ,0,5,0,0,9056,0,0,0,770,0,0,0,0,0,0,0,1,0,0,0,0,876,162,1952,0,113,0,0,0,0,0,0,0,373,16254,0,1 ,0 
0 ,0,3,0,0,9076,0,0,0,812,0,0,0,0,0,0,0,4,0,0,0,0,834,169,1956,0,109,0,0,0,0,0,0,0,398,16411,0,1 ,0 
0 ,0,1,0,0,8636,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,891,173,2000,0,111,0,0,0,0,0,0,0,389,13690,0,1 ,0 
0 ,0,0,0,0,9398,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,779,168,1895,0,109,0,0,0,0,0,0,0,379,16253,0,1 ,0 
0 ,0,2,0,0,8856,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,895,164,2148,0,104,0,0,0,0,0,0,0,439,16261,0,1 ,0 
0 ,0,2,0,0,8760,0,0,0,804,0,0,0,0,0,0,0,4,0,0,0,0,912,187,2054,0,109,0,0,0,0,0,0,0,398,15765,0,1 ,0 
0 ,0,4,0,0,9020,0,0,0,847,0,0,0,0,0,0,0,1,0,0,0,0,902,176,2086,0,114,0,0,0,0,0,0,0,381,16359,0,1 ,0 
0 ,0,2,0,0,8849,0,0,0,845,0,0,0,0,0,0,0,3,0,0,0,0,1009,186,2199,0,123,0,0,0,0,0,0,0,398,16167,0,1 ,0 
0 ,0,3,0,0,9069,0,0,0,770,0,0,0,0,0,0,0,1,0,0,0,0,800,165,1883,0,88,0,0,0,0,0,0,0,353,15796,0,1 ,0 
0 ,0,4,0,0,8879,0,0,0,842,0,0,0,0,0,0,0,9,0,0,0,0,904,173,2072,0,109,0,0,0,0,0,0,0,398,16188,0,1 ,0 
0 ,0,9,0,0,8993,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,977,188,2175,0,108,0,0,0,0,0,0,0,428,16360,0,1 ,0 
0 ,0,4,0,0,8735,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,988,181,2215,0,114,0,0,0,0,0,0,0,398,15435,0,1 ,0 
0 ,0,0,0,0,8870,0,0,0,843,0,0,0,0,0,0,0,4,0,0,0,0,933,198,2140,0,129,0,0,0,0,0,0,0,419,15694,0,1 ,0 
0 ,0,3,0,0,8681,0,0,0,811,0,0,0,0,0,0,0,4,0,0,0,0,849,164,1967,0,86,0,0,0,0,0,0,0,369,15376,0,1 ,0 
0 ,0,2,0,0,8733,0,0,0,835,0,0,0,0,0,0,0,2,0,0,0,0,965,182,2121,0,118,0,0,0,0,0,0,0,364,15856,0,1 ,0 
0 ,0,3,0,0,9187,0,0,0,818,0,0,0,0,0,0,0,2,0,0,0,0,926,186,2072,0,110,0,0,0,0,0,0,0,395,15865,0,1 ,0 
0 ,0,6,0,0,8831,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,962,174,2117,0,116,0,0,0,0,0,0,0,411,16233,0,1 ,0 
0 ,0,4,0,0,8914,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,867,169,1970,0,117,0,0,0,0,0,0,0,399,15881,0,1 ,0 
0 ,0,8,0,0,9104,0,0,0,787,0,0,0,0,0,0,0,2,0,0,0,0,868,177,1966,0,110,0,0,0,0,0,0,0,357,15999,0,1 ,0 
0 ,0,4,0,0,8779,0,0,0,706,0,0,0,0,0,0,0,4,0,0,0,0,823,165,1848,0,101,0,0,0,0,0,0,0,379,15556,0,1 ,0 
0 ,0,3,0,0,8764,0,0,1,763,0,0,0,0,0,0,0,0,0,0,0,0,1006,172,2114,0,112,0,8,0,0,0,0,10,381,15449,0,1 ,0 
0 ,0,1,0,0,8941,0,0,0,810,0,0,0,0,0,0,0,2,0,0,0,0,880,168,2004,0,117,0,0,0,0,0,0,0,383,16297,0,1 ,0 
